Date,BCOM,SILVER,OIL,PLATINUM,PALLADIUM,GOLD
10/04/2019,83.0616,14.78,107.28,85.34,131.11,123.53
11/04/2019,82.2361,14.54,106.16,84.34,129.42,121.95
12/04/2019,82.7086,14.56,106.4,84.46,129.9,121.83
15/04/2019,82.3236,14.58,105.92,83.81,128.15,121.6
16/04/2019,81.9654,14.56,106.96,83.36,127.92,120.51
17/04/2019,81.6612,14.55,106.24,84,132.22,120.28
18/04/2019,81.7063,14.56,106.56,85.35,134.41,120.37
22/04/2019,81.9569,14.58,109.36,85.03,131.0761,120.37
23/04/2019,81.6437,14.4,110.32,84.07,131.33,120.12
24/04/2019,81.4341,14.5158,109.44,83.62,133.94,120.47
25/04/2019,81.2183,14.52,108.24,83.84,133.61,120.57
26/04/2019,80.7614,14.61,104.72,85,138.63,121.37
29/04/2019,80.5356,14.48,105.84,84.74,128.77,120.83
30/04/2019,80.5738,14.53,106.32,83.94,130.71,121.2
01/05/2019,80.4241,14.25,105.76,81.78,127.49,120.4
02/05/2019,79.6998,14.21,102.56,80.4,128.1875,119.94
03/05/2019,79.8386,14.49,102.96,82.36,129.05,120.65
06/05/2019,79.4748,14.47,104.56,82.77,126.72,120.81
07/05/2019,78.9692,14.47,101.84,82.28,125.33,121.21
08/05/2019,79.0004,14.42,103.12,81.45,124.53,120.91
09/05/2019,78.56,14.33,102.48,80.27,123.04,121.2
10/05/2019,78.6618,14.35,102.72,81.78,127.78,121.43
13/05/2019,78.3414,14.35,101.44,80.59,124.98,122.67
14/05/2019,79.3386,14.37,102.96,80.98,126.33,122.46
15/05/2019,79.6536,14.36,103.76,79.99,127.01,122.39
16/05/2019,80.303,14.15,105.12,78.79,125.72,121.51
17/05/2019,79.7043,14.02,104.64,77.39,124.15,120.65
20/05/2019,79.9291,14.05,105.2,77.06,125.54,120.64
21/05/2019,79.7764,14.04,105.04,77.17,124.38,120.36
22/05/2019,78.9523,14.04,101.92,76.05,124.4,120.24
23/05/2019,77.9647,14.17,96.72,75.57,123.72,121.17
24/05/2019,78.7052,14.14,97.84,76.12,126.25,121.3
28/05/2019,79.3859,13.95,97.84,75.53,126.79,120.83
29/05/2019,79.3883,14.03,97.92,75.01,126.81,120.87
30/05/2019,79.0979,14.11,94.08,75.2,129.02,121.69
31/05/2019,77.7043,14.15,88.8,74.99,125.23,123.33
03/06/2019,77.4592,14.38,87.92,77.82,125.29,125.11
04/06/2019,77.7057,14.42,89.28,77.58,126.72,125.15
05/06/2019,76.4862,14.38,86.16,75.85,125.21,125.47
06/06/2019,77.1058,14.45,88.48,75.88,127.8,125.88
07/06/2019,77.148,14.585,89.84,76.18,128.51,126.59
10/06/2019,77.0245,14.28,88.88,76.2,130.87,125.33
11/06/2019,77.4684,14.33,88.88,77.05,132.0824,125.18
12/06/2019,77.0809,14.35,85.12,76.55,133.28,125.83
13/06/2019,77.6085,14.46,87.04,76.7028,136.74,126.6
14/06/2019,77.8285,14.44,87.52,75.92,138.67,126.56
17/06/2019,77.7867,14.42,86.48,75.04,137.4,126.48
18/06/2019,78.2444,14.56,90,75.86,139.74,127.12
19/06/2019,77.7705,14.69,90.64,76.63,142.12,127.89
20/06/2019,79.1627,15,94.8,76.29,140.99,131.11
21/06/2019,78.8373,14.88,95.76,76.46,142.1,131.98
24/06/2019,79.4779,15,96.08,77.02,145.48,133.94
25/06/2019,79.8384,14.89,96,76.31,144.52,134.2
26/06/2019,80.1435,14.83,98.32,77.06,144.26,132.97
27/06/2019,80.186,14.8,98.32,76.9,146.3382,132.84
28/06/2019,79.653,14.86,96.32,78.86,145.5764,133.2
01/07/2019,79.0432,14.68,98.24,78.54,146.27,130.62
02/07/2019,78.0716,14.83,93.6,78.25,147.77,133.41
03/07/2019,79.1968,14.85,94.16,79.309,148.9645,133.63
05/07/2019,79.1142,14.59,95.6,76.56,148.43,132.14
08/07/2019,79.0247,14.57,95.44,77.0455,147.64,131.29
09/07/2019,79.1321,14.68,96.32,76.73,146.24,131.75
10/07/2019,80.5401,14.8,100.24,78.21,150.2,133.83
11/07/2019,80.5555,14.695,100.4,77.87,147.75,132.7
12/07/2019,81.0222,14.79,100.16,78.44,146.27,133.53
15/07/2019,80.5539,14.95,98.4,79.6,147.91,133.53
16/07/2019,79.6459,15.075,96.56,79.24,144.29,132.4
17/07/2019,79.5778,15.5,94,79.76,145.14,134.58
18/07/2019,78.9159,15.85,92.48,80.59,144.4,136.48
19/07/2019,79.3793,15.72,93.36,80.02,142.75,134.47
22/07/2019,79.171,15.91,93.44,80.22,144.252,134.45
23/07/2019,79.4026,15.92,94.48,80.8,143.82,133.69
24/07/2019,79.3244,16.09,92.72,82.68,145.2,134.37
25/07/2019,78.9962,15.93,92.8,81.85,144.26,133.42
26/07/2019,78.7409,15.865,93.2,81.58,144.26,133.64
29/07/2019,79.0108,15.96,94.56,83.29,146.76,134.53
30/07/2019,79.0834,16.07,96.64,82.36,142.9907,134.98
31/07/2019,78.9631,15.77,96.32,81.54,143.54,133.21
01/08/2019,77.0081,15.9,90.48,80.58,134.8353,136.41
02/08/2019,77.2259,15.75,91.84,79.66,132.51,135.89
05/08/2019,76.7648,15.91,90.96,80.65,133.52,137.79
06/08/2019,76.4699,15.96,89.12,80.46,135.8254,138.91
07/08/2019,75.9747,16.56,86.72,81.51,133.6,141.02
08/08/2019,77.0403,16.47,87.68,81.89,134.4232,141.73
09/08/2019,77.4239,16.46,90.24,81.35,134.21,141.26
12/08/2019,76.825,16.55,90.88,81.01,135.2,142.63
13/08/2019,77.589,16.46,94.96,80.79,137.01,141.78
14/08/2019,76.8568,16.69,91.52,79.7946,135.16,142.75
15/08/2019,76.7023,16.74,90.8,79.41,136.83,143.7
16/08/2019,76.7728,16.61,91.2,80.21,136.759,142.78
19/08/2019,76.6591,16.38,93.28,80.39,139.9,141.11
20/08/2019,76.6926,16.64,93.04,80.18,140.11,142.21
21/08/2019,76.798,16.63,92.88,80.63,138.95,141.76
22/08/2019,76.4193,16.55,92.24,81.1,140.28,141.4
23/08/2019,76.0653,16.94,89.52,81,138.58,144.17
26/08/2019,76.3498,17.14,89.44,80.81,139.43,144.19
27/08/2019,76.5842,17.65,91.36,81.77,139.92,145.57
28/08/2019,77.1685,17.82,93.12,85.03,138.75,145.16
29/08/2019,77.4875,17.71,94.24,86.42,139.01,144.12
30/08/2019,77.0044,17.81,91.68,88.04,144.31,143.75
03/09/2019,77.0083,18.55,89.76,90.17,145.59,145.75
04/09/2019,78.4199,19.03,93.68,93.15,146.9,146.66
05/09/2019,78.0326,18.06,93.6,90.54,147.69,143.14
06/09/2019,77.8857,17.47,94.16,89.33,144.89,141.92
09/09/2019,78.451,17.45,96.64,89.37,145.77,141.39
10/09/2019,78.7577,17.48,95.84,87.76,147.03,140.18
11/09/2019,78.205,17.65,93.44,89.18,148.66,141.03
12/09/2019,78.5686,17.53,91.76,89.78,152.28,141.32
13/09/2019,78.6973,16.91,91.52,89.63,151.7811,140.15
16/09/2019,81.3979,17.34,102.64,88.51,151.49,141.32
17/09/2019,79.8979,17.5,98.32,88.76,150.35,141.6
18/09/2019,79.5077,17.18,96.8,87.78,149.49,140.71
19/09/2019,79.3975,17.23,97.52,88.59,153.04,141.28
20/09/2019,79.1971,17.42,97.6,89.28,155.23,142.95
23/09/2019,79.8663,18.12,97.68,90.59,156.195,143.75
24/09/2019,79.3596,18.07,95.2,90.16,158.5,144.51
25/09/2019,78.9079,17.35,94.4,87.36,154.92,141.83
26/09/2019,78.6349,17.28,94.4,88.02,158.28,141.79
27/09/2019,78.34,16.96,93.28,87.7431,159.25,141.06
30/09/2019,77.7797,16.52,90.72,83.47,159.19,138.87
01/10/2019,77.8662,16.74,89.52,82.92,156.5946,139.63
02/10/2019,77.5202,17.05,87.84,83.8,159.16,141.26
03/10/2019,77.7387,17.06,87.44,83.9672,156.93,141.9
04/10/2019,77.9329,17,88.32,83.15,157.74,141.9
07/10/2019,77.7125,16.89,88.32,82.78,157.38,140.69
08/10/2019,77.8811,17.23,87.12,83.98,158.2,141.92
09/10/2019,77.9236,17.22,87.92,84.28,158.67,142.05
10/10/2019,77.9441,16.99,89.52,84.76,161.17,140.81
11/10/2019,78.8301,16.98,91.36,84.52,160.87,140.03
14/10/2019,78.5847,17.12,89.44,84.2505,161.61,140.59
15/10/2019,78.4063,16.88,88.48,83.4923,164.27,139.61
16/10/2019,78.3348,16.85,89.12,83.65,167.65,140.41
17/10/2019,78.5809,17.01,90.24,83.69,166.7534,140.61
18/10/2019,78.6672,17.04,89.76,84.01,166.1789,140.46
21/10/2019,78.2463,17.05,89.68,83.69,166.0838,139.79
22/10/2019,78.4737,16.98,90.72,84.042,165.5952,140.2
23/10/2019,79.0092,17,93.2,86.36,164.69,140.53
24/10/2019,79.3472,17.27,93.84,87,167.99,141.53
25/10/2019,79.4979,17.51,94.64,87.25,166.9077,141.86
28/10/2019,79.4811,17.29,93.2,86.64,170.36,140.64
29/10/2019,79.6003,17.26,92.64,86.72,168.1898,140.25
30/10/2019,79.5986,17.36,91.76,87,170.4029,141.02
31/10/2019,79.2367,17.56,90.4,87.93,169.3499,142.43
01/11/2019,80.2596,17.55,93.52,89.5,170.3088,142.56
04/11/2019,80.6335,17.48,94.48,88.17,167.39,142.15
05/11/2019,80.7201,17.08,95.44,87.6,167.95,139.85
06/11/2019,80.1525,17.04,94.48,87.61,168.57,140.45
07/11/2019,80.0187,16.61,95.04,85.72,169.7465,138.27
08/11/2019,79.9057,16.28,95.92,83.62,164.3,137.39
11/11/2019,79.0293,16.33,95.12,82.58,158.36,137.06
12/11/2019,79.0303,16.31,94.96,82,159.9855,137.43
13/11/2019,78.9618,16.42,95.68,82.33,161.01,137.98
14/11/2019,78.9189,16.49,95.28,83.04,163.7443,138.56
15/11/2019,79.0884,16.44,96.64,83.85,160.26,138.21
18/11/2019,78.3215,16.52,95.2,84.29,163.87,138.62
19/11/2019,77.8584,16.63,92.56,85.9,166.5,138.69
20/11/2019,78.2804,16.63,95.2,86.61,166.7865,138.76
21/11/2019,78.6081,16.6,97.6,86.28,166.0056,138
22/11/2019,78.7265,16.48,96.88,83.99,167.3407,137.74
25/11/2019,78.5582,16.3797,96.88,84.52,169.7383,137.08
26/11/2019,78.6606,16.57,97.52,85.7289,171.26,137.74
27/11/2019,78.3376,16.44,97.12,84.3352,172.475,137.01
29/11/2019,77.1108,16.5099,92.96,84.5839,172.95,137.86
02/12/2019,77.1353,16.4,93.36,84.65,174.61,137.79
03/12/2019,77.3437,16.65,94.08,85.75,175.08,139.11
04/12/2019,77.8463,16.35,97.52,84.37,176.65,138.92
05/12/2019,78.11,16.44,97.52,84.56,176.3664,139
06/12/2019,78.2393,16.08,98.56,84.485,177.28,137.62
09/12/2019,78.1409,16.1,98.64,84.22,177.96,137.58
10/12/2019,78.5158,16.16,99.12,86.94,179.05,137.97
11/12/2019,78.3297,16.34,98.4,88.64,180.5,138.92
12/12/2019,79.0736,16.38,98.96,89.16,183.28,138.43
13/12/2019,79.4136,16.44,99.92,87.31,181.9,139.05
16/12/2019,80.1912,16.53,100.72,87.55,185.79,139.04
17/12/2019,80.293,16.48,101.76,87.4211,183.7072,139.01
18/12/2019,80.1387,16.5,101.92,88.1091,180.58,139.02
19/12/2019,80.3466,16.55,102.24,87.995,182.22,139.38
20/12/2019,80.3939,16.64,101.04,85.81,173.79,139.52
23/12/2019,80.2219,16.895,101.6,88.15,176.1463,139.95
24/12/2019,80.6645,17.2,102.16,89.05,176.65,141.27
26/12/2019,81.2675,17.37,103.12,89.51,179.15,142.38
27/12/2019,81.3512,17.21,103.28,88.88,179.82,142.33
30/12/2019,81.392,17.36,103.12,90.13,180.79,142.63
31/12/2019,80.8871,17.32,102.48,90.93,183.26,142.9
02/01/2020,81.0008,17.46,102.48,92.35,184.41,143.95
03/01/2020,81.3663,17.46,105.44,92.36,187.33,145.86
06/01/2020,81.643,17.6,105.28,90.68,190.86,147.39
07/01/2020,81.5737,17.81,105.04,91.47,193.95,147.97
08/01/2020,80.5801,17.56,101.28,90.16,198.71,146.86
09/01/2020,80.4546,17.36,99.92,90.9416,199.06,146.03
10/01/2020,80.7052,17.52,99.28,92.27,199.3,146.91
13/01/2020,80.2913,17.45,97.6,91.9245,200.4753,145.82
14/01/2020,80.3484,17.26,98.24,92.72,204.3851,145.69
15/01/2020,80.0304,17.45,97.44,96.22,211.89,146.54
16/01/2020,79.6115,17.42,98.32,94.99,218.98,146.31
17/01/2020,79.817,17.45,98.64,96.29,232.29,146.58
21/01/2020,79.2079,17.26,97.92,94.49,222.24,146.74
22/01/2020,78.6737,17.29,95.2,95.5507,237,146.79
23/01/2020,78.2283,17.26,93.28,94.6,234.23,147.12
24/01/2020,77.3191,17.55,91.44,94.83,227.05,147.98
27/01/2020,76.2333,17.54,88.8,92.67,211.23,148.99
28/01/2020,76.3192,16.95,90,93.01,217,147.66
29/01/2020,75.8597,17.0294,89.28,92.06,215.86,148.46
30/01/2020,75.1402,17.32,88.64,92.32,218.25,148.47
31/01/2020,74.8374,17.48,86.72,90.2,216.04,149.33
03/02/2020,74.0774,17.13,83.92,91.17,220.71,148.36
04/02/2020,74.1003,17.08,83.52,90.97,230.98,146.43
05/02/2020,74.7409,17.09,85.6,92.7,229.43,146.61
06/02/2020,74.9629,17.27,85.92,90.61,218.49,147.4
07/02/2020,74.755,17.17,84.64,91.2,218.71,147.79
10/02/2020,74.1987,17.24,83.36,90.61,222.79,148.17
11/02/2020,74.3843,17.1,84,91.55,221.41,147.66
12/02/2020,75.1566,16.95,86.48,90.71,227.23,147.54
13/02/2020,75.3197,17.1,86.72,91.3,230.01,148.38
14/02/2020,75.3841,17.16,87.6,90.87,230.64,149
18/02/2020,76.1062,17.64,87.6,93.61,246.4,150.91
19/02/2020,76.5688,17.88,89.44,95.04,256.48,151.79
20/02/2020,76.2138,17.81,90.24,92.26,254.62,152.41
21/02/2020,76.2509,17.91,89.28,92.01,255.86,154.7
24/02/2020,74.9013,18.08,85.92,90.8,248.09,156.09
25/02/2020,74.2102,17.32,83.2,86.77,255.83,153.3
26/02/2020,73.6315,17.33,81.52,85.91,263.08,153.97
27/02/2020,72.5776,17.08,78.24,84.63,272.69,154
28/02/2020,70.9799,16.07,75.6,81.14,241.11,148.38
02/03/2020,72.4728,16.15,79.36,81.11,236.0284,149.2
03/03/2020,73.1911,16.63,79.12,82.58,233.97,153.89
04/03/2020,73.2289,16.71,78.88,82.64,239.16,154.16
05/03/2020,72.6831,16.95,76.88,81.75,237.69,157.49
06/03/2020,70.7933,16.79,69.84,85.2,239.9021,157.55
09/03/2020,67.8483,16.45,52.16,81.56,234.26,157.81
10/03/2020,69.2967,16.31,57.92,82.1,225.98,154.48
11/03/2020,68.3,16.23,55.52,81.5,214.6,153.93
12/03/2020,66.1642,15.15,52.32,71.9,172.27,147.79
13/03/2020,65.3051,14.18,55.68,71.69,164.16,143.28
16/03/2020,62.5747,12.45,48.4,62.0601,150.04,141.64
17/03/2020,62.0086,12.47,45.68,62.49,154.2679,143.56
18/03/2020,59.4795,11.64,37.68,58.82,148.205,140.7
19/03/2020,61.4271,11.74,42.96,55.36,155.895,138.04
20/03/2020,61.0998,12.1,39.52,57.57,151.56,140.11
23/03/2020,62.0083,12.81,39.04,60.16,160.6,146.3
24/03/2020,63.7663,13.82,39.84,66.8,180.1,153.4
25/03/2020,63.9846,13.99,40.64,69.79,218,151.3
26/03/2020,63.3252,14,38.64,69.14,222,153.24
27/03/2020,62.7145,13.97,35.76,69.33,215.7624,152.25
30/03/2020,62.0639,13.66,33.84,68.28,217.9981,152.92
31/03/2020,61.8577,13.54,33.68,67.9,222.1879,148.05
01/04/2020,60.2898,13.52,35.04,67.37,205.78,149.45
02/04/2020,61.5486,14.01,40.88,68.61,207.5888,151.9
03/04/2020,62.1957,13.96,47.2,68.01,205.84,152.65
06/04/2020,62.818,14.56,43.84,69.68,201,156.88
07/04/2020,63.2193,14.57,40.72,69.88,205.303,156.04
08/04/2020,63.1471,14.46,42.96,69,200.437,154.65
09/04/2020,63.4759,14.87,39.84,70.29,200.02,158.69
13/04/2020,63.3847,14.97,39.44,70.8,205.33,161.41
14/04/2020,63.0517,15.23,37.28,73.95,209.2,162.68
15/04/2020,61.9659,15.04,35.44,73.3,205.41,161.85
16/04/2020,62.0546,15.05,34.88,73.8,205.24,161.71
17/04/2020,62.0936,14.68,33.68,73,206.02,158.57
20/04/2020,61.978,14.8,30,72.66,206.9,159.7
21/04/2020,59.5078,14.4,22.48,70.05,182,158.61
22/04/2020,60.6816,14.6,20.08,71.65,183.43,161.73
23/04/2020,60.7754,14.79,21.12,73.24,186.2,163.34
24/04/2020,60.2394,14.75,20.56,72.2872,191.78,162.64
27/04/2020,59.5528,14.74,17.52,72.08,182.405,161.56
28/04/2020,59.6414,14.63,17.04,73.8,180.8,160.84
29/04/2020,59.8758,14.84,18,73.87,185.49,161.73
30/04/2020,60.8983,14.48,19.12,74.02,184.68,158.8
01/05/2020,60.7066,14.5,18.86,72.16,178.92,159.78
04/05/2020,60.9709,14.32,19.67,72.64,173,160.34
05/05/2020,62.3085,14.49,21.51,72.557,171.05,161.02
06/05/2020,61.4607,14.49,20.85,70.71,168.99,158.95
07/05/2020,61.9955,14.84,20.47,72.15,175.1361,161.39
08/05/2020,62.32,15.01,21.47,72.48,177.2,160.42
11/05/2020,61.7826,14.99,21.17,72.25,177.16,159.42
12/05/2020,61.5521,15,20.97,71.8,175.655,160.04
13/05/2020,60.6226,15.12,20.6,71.68,170.56,161.58
14/05/2020,61.2871,15.39,21.45,72.71,173.8,163.01
15/05/2020,61.659,16.13,22.39,75.35,176.43,163.93
18/05/2020,63.028,16.4,24.31,77.6,189.74,162.69
19/05/2020,63.2376,16.8,24.44,79.115,191.99,164.26
20/05/2020,63.6046,17,25.34,81.14,196,164.65
21/05/2020,63.0139,16.53,26.6,78.84,189.45,162.25
22/05/2020,62.74,16.64,25.57,78.27,184.51,163.21
26/05/2020,63.3501,16.58,25.66,78.41,187,160.89
27/05/2020,62.6696,16.758,25,78.89,185.5919,161.18
28/05/2020,62.7703,16.82,25.03,78.6273,181.67,161.72
29/05/2020,63.5353,17.3,25.88,79.06,182.2339,162.91
01/06/2020,63.5116,17.74,26.22,81.12,186.57,163.66
02/06/2020,63.7825,17.5,27.07,79.75,184.9,162.6
03/06/2020,63.9011,17.15,27.12,78.46,184.6,159.6
04/06/2020,64.3526,17.18,27.5,79.13,181.54,161.28
05/06/2020,64.6941,16.86,28.87,77.36,184.75,158.01
08/06/2020,64.6415,17.22,28.37,78.98,192.99,159.72
09/06/2020,64.7268,17.01,28.42,78.43,184.86,161.26
10/06/2020,65.0033,17.58,28.43,79.21,184,163.57
11/06/2020,64.0925,17.06,26.36,75.82,180.39,162.39
12/06/2020,63.7057,16.9,26.43,76.52,181.2,162.62
15/06/2020,63.6461,16.85,26.98,76.6692,182.01,162.33
16/06/2020,63.9419,16.9,27.64,77.88,181.8583,162.25
17/06/2020,64.0727,16.99,27.28,77.48,180.5,162.56
18/06/2020,64.1194,16.84,27.89,76.46,178.25,162.24
19/06/2020,64.5736,17.12,28.23,77.09,178.3,164.03
22/06/2020,64.832,17.17,28.98,77.63,181.4,165.09
23/06/2020,64.7104,17.42,28.72,78.6399,180.56,166.48
24/06/2020,63.7083,16.92,27.25,75.76,176.08,165.9
25/06/2020,63.4476,17.25,27.94,75.73,172.18,165.8
26/06/2020,63.2194,17.25,27.36,75.8,177.2226,166.54
29/06/2020,64.2432,17.29,28.27,76.41,179.64,166.63
30/06/2020,64.9762,17.63,28.06,78.17,182.7874,167.37
01/07/2020,65.1837,17.44,28.35,77.68,180.99,166.62
02/07/2020,65.6325,17.35,28.75,76.88,178.49,166.98
06/07/2020,66.1801,17.69,28.96,77.85,183,167.98
07/07/2020,66.5414,17.68,28.79,79.18,182.31,169.04
08/07/2020,66.7927,18.16,29.18,80.14,180.01,170.09
09/07/2020,66.3463,18.04,28.41,79.07,183.89,169.63
10/07/2020,66.636,18.13,29.03,78.25,187.05,169.19
13/07/2020,66.4895,18.41,28.5,78.65,187.4,169.4
14/07/2020,66.176,18.69,28.88,77.78,184.5,170.19
15/07/2020,66.6653,18.87,29.29,78.34,186.6357,170.34
16/07/2020,66.4732,18.49,29.16,77.52,188.68,168.73
17/07/2020,66.4947,18.75,29.1,78.79,189.63,170.12
20/07/2020,66.3101,19.27,29.12,80.29,194,170.94
21/07/2020,67.2868,20.46,29.72,82.97,201.38,173
22/07/2020,67.7392,22.29,29.75,87.19,204.6,175.63
23/07/2020,68.1245,21.85,29.41,86.62,203.15,177.18
24/07/2020,68.1503,22.04,29.44,86.68,209.44,178.7
27/07/2020,68.5025,23.71,29.72,88.4,217.78,182.23
28/07/2020,68.531,23.68,29.35,89.6,214.24,183.75
29/07/2020,68.9933,23.43,29.57,88.32,204.0564,185.13
30/07/2020,68.2531,22.61,28.93,84.63,197.98,183.76
31/07/2020,68.6767,23.54,29.07,85.26,197.445,185.43
03/08/2020,69.9049,23.64,29.34,86.29,197.345,185.64
04/08/2020,70.5438,25.19,29.78,88.88,202.23,189.59
05/08/2020,71.1918,26.04,30.23,91.65,206.78,191.35
06/08/2020,71.3393,27.88,30.18,93.84,208.406,193.89
07/08/2020,70.4501,27.19,29.85,90.39,204.2,190.81
10/08/2020,70.9032,28.06,30.16,93.0233,208.53,190.15
11/08/2020,69.8914,24.23,29.82,88,196.81,179.94
12/08/2020,70.2701,24.34,30.56,87.25,200.32,179.1
13/08/2020,70.8373,26.41,30.4,90.68,204.9,183.33
14/08/2020,70.8064,25.5,30.33,89.03,200.36,182.54
17/08/2020,72.0179,26.6,30.77,90.2,207.38,186.5
18/08/2020,72.4739,26.87,30.6,91.15,206.91,188.18
19/08/2020,72.3346,25.86,30.66,87.59,202.7,182.24
20/08/2020,71.7823,26.58,30.52,86.67,205.7268,183.5
21/08/2020,71.4586,25.83,30.18,86.87,203.61,182.03
24/08/2020,71.6534,25.58,30.35,86.41,202.3,181
25/08/2020,72.0165,25.71,30.92,87.72,203.73,181.22
26/08/2020,72.2972,26.53,30.93,88.25,206.4,183.36
27/08/2020,72.6157,26.14,30.67,87.02,204.65,181.24
28/08/2020,73.1354,26.6,30.72,87.88,207.38,184.39
31/08/2020,73.315,27.25,30.58,87.89,211.86,184.83
01/09/2020,73.5024,27.17,30.61,88.64,213.8,185.05
02/09/2020,72.8335,26.56,29.86,85.65,211.25,182.62
03/09/2020,72.2969,25.69,29.64,83.45,213.64,181.14
04/09/2020,72.3908,26.02,28.51,84.8,215.01,181.64
08/09/2020,71.3958,25.74,26.75,84.834,214.13,181.29
09/09/2020,71.704,26.15,27.41,86.79,215.98,183.05
10/09/2020,71.489,25.86,26.79,86.83,214.12,182.46
11/09/2020,71.5564,25.9,27.04,87.1,215.75,182.45
14/09/2020,71.7452,26.29,26.94,89.75,217.96,183.89
15/09/2020,71.7964,26.22,27.52,91.11,224,183.45
16/09/2020,72.2976,26.21,28.7,90.92,221.54,183.97
17/09/2020,72.3869,26.2,29.23,88.19,216.3,182.96
18/09/2020,72.9672,25.92,29.06,87.18,220.97,183.2
21/09/2020,71.158,23.9,28.29,83.39,213.18,179.52
22/09/2020,70.9965,23.65,28.17,81.83,209.02,178.65
23/09/2020,70.7668,21.98,28.03,78.73,206.68,174.79
24/09/2020,70.866,22.38,28.5,79.97,208.86,175.44
25/09/2020,70.687,22.15,28.35,80.07,208.34,174.94
28/09/2020,70.9886,22.88,28.69,83.02,213.81,176.7
29/09/2020,70.2685,23.38,27.7,83.25,217.24,178.19
30/09/2020,70.8516,22.49,28.29,83.99,216.51,177.12
01/10/2020,70.2483,22.94,27.51,84.74,218.65,178.7
02/10/2020,69.8026,22.97,26.35,82.6,217,178.54
05/10/2020,71.0452,23.54,27.93,84.36,221.56,179.41
06/10/2020,71.3957,22.59,28.39,80.73,220,177.3
07/10/2020,71.8011,22.98,28.39,81.32,221.49,177.22
08/10/2020,72.1571,23.05,29.14,81.24,224.51,177.85
09/10/2020,73.2507,24.32,28.69,83.66,230.46,181.08
12/10/2020,72.7782,24.25,28.07,82.4,225.69,180.56
13/10/2020,72.5698,23.37,28.46,81.54,215.52,177.72
14/10/2020,72.9956,23.4,28.98,80.76,220.2898,178.27
15/10/2020,73.4361,23.48,28.94,81.34,221,178.92
16/10/2020,73.384,23.3,28.72,81.11,219.35,178.3
19/10/2020,73.5685,23.46,28.59,80.36,219.5,178.39
20/10/2020,73.9302,23.92,29.05,82.05,226.19,179.25
21/10/2020,74.1266,24.19,28.1,83.5,226.64,180.6
22/10/2020,73.8375,23.87,28.51,82.87,224.49,178.83
23/10/2020,73.5659,23.84,27.88,84.98,225.14,178.64
26/10/2020,73.2292,23.52,27.11,82.3,221.79,178.55
27/10/2020,73.584,23.62,27.69,82.75,218.99,179.02
28/10/2020,72.1367,22.63,26.31,81.49,210.69,176.13
29/10/2020,71.6138,22.56,25.6,80.03,206.99,175.4
30/10/2020,71.8436,22.86,25.25,79.61,207.83,176.2
02/11/2020,72.1251,23.29,26.26,80.85,207.8319,177.91
03/11/2020,72.2588,23.34,26.72,81.71,214.99,178.92
04/11/2020,72.6915,23.11,27.44,81.69,214.54,178.82
05/11/2020,73.1916,24.55,27.16,84.29,222.19,182.93
06/11/2020,72.8223,24.73,26.47,83.64,233.3,183.19
09/11/2020,72.7483,23.38,28.07,81.06,231.76,175.08
10/11/2020,73.9644,23.32,28.91,82.84,231.4,175.66
11/11/2020,74.0021,23.41,29.04,81.1961,217.15,174.9
12/11/2020,73.7197,23.44,28.66,82.35,218.63,175.96
13/11/2020,73.7271,23.83,28.13,83.63,219.17,177.16
16/11/2020,73.7721,23.92,28.81,86.85,218.82,177.15
17/11/2020,73.8867,23.64,28.87,87.04,217.35,176.5
18/11/2020,74.1894,23.44,29,88.39,218.86,175.49
19/11/2020,73.5352,23.32,29.09,89.22,218.47,175.16
20/11/2020,74.1352,23.38,29.27,89.11,217.34,175.69
23/11/2020,74.1582,22.8,29.52,87.12,221.34,172.23
24/11/2020,74.7333,22.46,30.8,89.995,221.26,169.59
25/11/2020,74.8049,22.57,31.37,90.7,219.47,169.51
27/11/2020,74.8153,21.88,31.22,90.4705,228.29,167.79
30/11/2020,74.3612,21.88,30.97,90.74,223.73,166.67
01/12/2020,74.5522,23.19,30.62,94.08,225.52,170.18
02/12/2020,74.4985,23.22,30.97,95.02,223.92,171.46
03/12/2020,74.0674,23.33,31.25,97.29,215.6,172.81
04/12/2020,74.2999,23.37,31.56,99.91,219.68,172.32
07/12/2020,73.9416,23.71,31.4,96.63,220.21,174.89
08/12/2020,73.6746,23.75,31.41,96.36,216.91,175.5
09/12/2020,73.9481,23.11,31.34,93.98,212.3,172.5
10/12/2020,74.8882,23.21,32.11,96.71,219.3098,172.17
11/12/2020,74.8682,23.15,31.94,95,216.71,172.49
14/12/2020,75.1855,23.06,32.17,94.705,215.8206,171.54
15/12/2020,75.7082,23.69,32.54,97.5899,218.06,173.94
16/12/2020,76.0205,24.56,32.74,97.32,219,174.9
17/12/2020,76.859,25.1,33.16,98.0635,218.72,176.74
18/12/2020,77.3211,24.92,33.48,96.99,221.97,176.44
21/12/2020,76.9651,25.34,32.64,95.26,217.25,175.88
22/12/2020,76.5528,24.36,32.09,94.32,217.38,174.49
23/12/2020,77.0301,24.75,32.75,95.63,218.7,175.65
24/12/2020,77.0269,24.92,32.92,96.26,220.2,176.35
28/12/2020,76.5046,25.38,32.59,96.96,218.61,175.71
29/12/2020,77.1093,25.36,32.78,98.96,218.25,176.35
30/12/2020,77.5922,25.74,32.91,100.73,221.25,177.7
31/12/2020,78.0543,25.55,33.01,100.73,229.563,178.36
